,POLTITICAL_UNIT,NAME,WGMS_ID,RIVER_BASIN,FREE_POSITION,LOCAL_CODE,LOCAL_PSFG,GEN_LOCATION,SPEC_LOCATION,LATITUDE,LONGITUDE,PRIM_CLASSIFIC,FORM,FRONTAL_CHARS,EXPOS_ACC_AREA,EXPOS_ABL_AREA,PARENT_GLACIER,REMARKS,REGION,SUBREGION,GLIMS_ID,RGI_ID
905,CH,FURGG-,5490,,,,,,,45.965801,7.69018,,,,,,,,Central Europe,Alps,G007691E45961N,RGI50-11.02845
906,CH,MATTERHORN,5491,,,,,,,45.982101,7.65799,,,,,,,,Central Europe,Alps,G007660E45983N,RGI50-11.02828
907,CH,WANDFLUE,5492,,,,,,,46.021702,7.60909,,,,,,,,Central Europe,Alps,G007608E46021N,RGI50-11.02764
908,CH,DENT BLANCHE-SE,5493,,,,,,,46.033402,7.62075,,,,,,,,Central Europe,Alps,G007620E46033N,RGI50-11.02746
909,CH,POINTE DE ZINAL-S-II,5494,,,,,,,46.020802,7.63233,,,,,,,,Central Europe,Alps,G007632E46020N,
910,CH,HOHWAENG,5495,,,,,,,46.0271,7.64139,,,,,,,,Central Europe,Alps,G007640E46025N,RGI50-11.02753
911,CH,ARBEN-W (PART OF B57/22N),5496,,,,,,,46.033298,7.6582,,,,,,,,Central Europe,Alps,G007657E46032N,RGI50-11.02741
912,CH,ARBEN-E (PART OF B57/22N),5497,,,,,,,46.033298,7.67112,,,,,,,,Central Europe,Alps,G007669E46034N,RGI50-11.02744
913,CH,GABELHORN,5498,,,,,,,46.0378,7.67759,,,,,,,,Central Europe,Alps,G007676E46037N,RGI50-11.02731
914,CH,TRIFT VS,5499,,,,,,,46.0513,7.68799,,,,,,,,Central Europe,Alps,G007685E46051N,RGI50-11.02687
915,CH,ROTHORN VS,5500,,,,,,,46.056599,7.70739,,,,,,,,Central Europe,Alps,G007709E46058N,RGI50-11.02689
916,CH,ZMUTTGRAT-W,5501,,,,,,,45.981201,7.65154,,,,,,,,Central Europe,Alps,G007651E45981N,RGI50-11.02846
917,CH,POINTE DE ZINAL-S-I,5502,,,,,,,46.024399,7.63234,,,,,,,,Central Europe,Alps,G007631E46024N,
918,CH,OBER GABELJOCH,5503,,,,,,,46.035099,7.67371,,,,,,,,Central Europe,Alps,G007674E46035N,RGI50-11.02743
919,CH,WELLENKUPPE-S,5504,,,,,,,46.041401,7.67632,,,,,,,,Central Europe,Alps,G007677E46041N,RGI50-11.02730
920,CH,WELLENKUPPE-E-II,5505,,,,,,,46.042301,7.68407,,,,,,,,Central Europe,Alps,G007684E46042N,RGI50-11.02729
921,CH,ZINALROTHORN-SE,5506,,,,,,,46.057499,7.69577,,,,,,,,Central Europe,Alps,G007696E46057N,
922,CH,HOHLICHT,5507,,,,,,,46.068298,7.70357,,,,,,,,Central Europe,Alps,G007700E46064N,RGI50-11.02656
923,CH,SCHALI-W-I (PART OF B58/29N),5508,,,,,,,46.090801,7.71661,,,,,,,,Central Europe,Alps,G007715E46092N,RGI50-11.02605
924,CH,SCHALI-W-III (PART OF B58/29N),5509,,,,,,,46.0961,7.73345,,,,,,,,Central Europe,Alps,G007733E46096N,RGI50-11.02608
925,CH,SCHALI-E,5510,,,,,,,46.0952,7.73862,,,,,,,,Central Europe,Alps,G007738E46095N,RGI50-11.02602
926,CH,SCHMAL,5511,,,,,,,46.097,7.74509,,,,,,,,Central Europe,Alps,G007744E46097N,RGI50-11.02603
927,CH,ROSS,5512,,,,,,,46.124,7.753,,,,,,,,Central Europe,Alps,G007752E46124N,RGI50-11.02559
928,CH,HOLZ,5513,,,,,,,46.132,7.75564,,,,,,,,Central Europe,Alps,G007755E46131N,
929,CH,ABBERG,5514,,,,,,,46.132099,7.7427,,,,,,,,Central Europe,Alps,G007740E46133N,RGI50-11.02534
930,CH,SCHOELLI,5515,,,,,,,46.143799,7.73629,,,,,,,,Central Europe,Alps,G007736E46145N,RGI50-11.02518
931,CH,UNTERE STELLI,5516,,,,,,,46.1591,7.74285,,,,,,,,Central Europe,Alps,G007738E46154N,RGI50-11.02483
932,CH,OBERE STELLI,5517,,,,,,,46.168098,7.7442,,,,,,,,Central Europe,Alps,G007746E46166N,
933,CH,JUNG,5518,,,,,,,46.1744,7.74294,,,,,,,,Central Europe,Alps,G007742E46174N,RGI50-11.02450
934,CH,RINDERALPJI,5519,,,,,,,46.1861,7.73653,,,,,,,,Central Europe,Alps,G007737E46186N,
935,CH,ZINALROTHORN-N,5520,,,,,,,46.067402,7.68935,,,,,,,,Central Europe,Alps,G007690E46068N,RGI50-11.02604
936,CH,POINTE N DE MOMING-SE,5521,,,,,,,46.0746,7.7049,,,,,,,,Central Europe,Alps,G007706E46073N,RGI50-11.02653
937,CH,HOHLICHTPASS-E,5522,,,,,,,46.079102,7.70233,,,,,,,,Central Europe,Alps,G007703E46078N,RGI50-11.02646
938,CH,SCHALIHORN-S,5523,,,,,,,46.082699,7.70364,,,,,,,,Central Europe,Alps,G007703E46081N,RGI50-11.02643
939,CH,SCHALI-W-II (PART OF B58/29N),5524,,,,,,,46.092499,7.72567,,,,,,,,Central Europe,Alps,G007726E46094N,RGI50-11.02609
940,CH,BARRJOCH,5525,,,,,,,46.158199,7.73508,,,,,,,,Central Europe,Alps,G007735E46159N,
941,CH,STEITALHORN-NW,5526,,,,,,,46.204899,7.75736,,,,,,,,Central Europe,Alps,G007757E46205N,
942,CH,ROTHORN VS,5527,,,,,,,46.181599,7.73003,,,,,,,,Central Europe,Alps,G007730E46183N,
943,CH,BRAENDJI,5528,,,,,,,46.1726,7.73645,,,,,,,,Central Europe,Alps,G007737E46172N,RGI50-11.02459
944,CH,HOLESTEI,5529,,,,,,,46.169899,7.72996,,,,,,,,Central Europe,Alps,G007730E46169N,
945,CH,PIPJI,5530,,,,,,,46.16,7.7325,,,,,,,,Central Europe,Alps,G007733E46159N,RGI50-11.02475
946,CH,BARRWANG,5531,,,,,,,46.155498,7.7273,,,,,,,,Central Europe,Alps,G007724E46156N,
947,CH,CHANZILTI (PART OF B60/09),5532,,,,,,,46.144699,7.72853,,,,,,,,Central Europe,Alps,G007727E46145N,RGI50-11.02520
948,CH,DIABLON DES DAMES-E,5533,,,,,,,46.1394,7.67286,,,,,,,,Central Europe,Alps,G007673E46139N,RGI50-11.02533
949,CH,DIABLONS -S,5534,,,,,,,46.144798,7.67288,,,,,,,,Central Europe,Alps,G007675E46146N,RGI50-11.02504
950,CH,LES DIABLONS-N,5535,,,,,,,46.151199,7.66515,,,,,,,,Central Europe,Alps,G007667E46152N,
951,CH,UESSERS BARRHORN,5536,,,,,,,46.156399,7.73377,,,,,,,,Central Europe,Alps,G007731E46157N,
952,CH,DIABLONS -N,5537,,,,,,,46.1493,7.67161,,,,,,,,Central Europe,Alps,G007671E46149N,RGI50-11.02504
953,CH,WEISSHORN GLACIER DU-N-I,5538,,,,,,,46.1115,7.69732,,,,,,,,Central Europe,Alps,G007700E46112N,RGI50-11.02577
954,CH,WEISSHORN GLACIER DU-S,5539,,,,,,,46.093498,7.69723,,,,,,,,Central Europe,Alps,G007701E46104N,RGI50-11.02601
955,CH,SCHALIJOCH-W,5540,,,,,,,46.093498,7.70757,,,,,,,,Central Europe,Alps,G007708E46093N,RGI50-11.02614
956,CH,TÊTE DE MILON-N (PART OF B62/12N),5541,,,,,,,46.1232,7.68832,,,,,,,,Central Europe,Alps,G007687E46127N,RGI50-11.02552
957,CH,WEISSHORN GLACIER DU-N-II,5542,,,,,,,46.106998,7.69859,,,,,,,,Central Europe,Alps,G007698E46107N,RGI50-11.02577
958,CH,WEISSHORN-W,5543,,,,,,,46.102501,7.7115,,,,,,,,Central Europe,Alps,G007710E46100N,
959,CH,BESSO-NW,5544,,,,,,,46.081001,7.65451,,,,,,,,Central Europe,Alps,G007654E46081N,
960,CH,BESSO-W,5545,,,,,,,46.0756,7.65191,,,,,,,,Central Europe,Alps,G007651E46076N,
961,CH,BESSO GLACIER DU,5546,,,,,,,46.070202,7.66223,,,,,,,,Central Europe,Alps,G007661E46071N,RGI50-11.02662
962,CH,GRAND CORNIER-E-II,5547,,,,,,,46.0523,7.62727,,,,,,,,Central Europe,Alps,G007627E46052N,RGI50-11.02697
963,CH,PIGNE DE LA LE-N,5548,,,,,,,46.086498,7.61446,,,,,,,,Central Europe,Alps,G007613E46086N,
964,CH,BLANC DE MOMING-W,5549,,,,,,,46.071999,7.66611,,,,,,,,Central Europe,Alps,G007666E46072N,RGI50-11.02661
965,CH,GRAND CORNIER-E-I,5550,,,,,,,46.051399,7.61564,,,,,,,,Central Europe,Alps,G007618E46052N,RGI50-11.02710
966,CH,GRAND CORNIER-NE-I,5551,,,,,,,46.059502,7.62471,,,,,,,,Central Europe,Alps,G007626E46059N,
967,CH,GRAND CORNIER-NE-II,5552,,,,,,,46.055901,7.62082,,,,,,,,Central Europe,Alps,G007621E46056N,RGI50-11.02693
968,CH,BOUQUETINS,5553,,,,,,,46.064899,7.60793,,,,,,,,Central Europe,Alps,G007609E46065N,RGI50-11.02595
969,CH,BOUQUETINS-E,5554,,,,,,,46.0676,7.6144,,,,,,,,Central Europe,Alps,G007614E46067N,
970,CH,POINTES DE MOURTI-N,5555,,,,,,,46.073002,7.58598,,,,,,,,Central Europe,Alps,G007584E46074N,RGI50-11.02655
971,CH,MOURTI GLACIER DE VS,5556,,,,,,,46.073002,7.57823,,,,,,,,Central Europe,Alps,G007576E46074N,
972,CH,POINTES DE MOURTI-S,5557,,,,,,,46.072102,7.58339,,,,,,,,Central Europe,Alps,G007584E46072N,RGI50-11.02660
973,CH,POINTE DE BRICOLA-SE,5558,,,,,,,46.056801,7.60661,,,,,,,,Central Europe,Alps,G007605E46058N,RGI50-11.02684
974,CH,BRICOLA GLACIER DE,5559,,,,,,,46.051399,7.60401,,,,,,,,Central Europe,Alps,G007603E46050N,RGI50-11.02691
975,CH,DENT BLANCHE GLACIER DE LA,5560,,,,,,,46.0397,7.60268,,,,,,,,Central Europe,Alps,G007604E46039N,RGI50-11.02717
976,CH,DENT BLANCHE-SW (PART OF B72/26N),5561,,,,,,,46.026199,7.60652,,,,,,,,Central Europe,Alps,G007604E46027N,RGI50-11.02745
977,CH,MANZETTES GLACIER DES (PART OF B72/26N),5562,,,,,,,46.022598,7.60134,,,,,,,,Central Europe,Alps,G007599E46023N,RGI50-11.02750
978,CH,NAMENLOS VS,5563,,,,,,,46.012798,7.56,,,,,,,,Central Europe,Alps,G007553E45994N,
979,CH,MONT MINE-S-II,5564,,,,,,,46.0182,7.55743,,,,,,,,Central Europe,Alps,G007557E46018N,RGI50-11.02769
980,CH,POINTE DE TSALION-E,5565,,,,,,,46.022701,7.52515,,,,,,,,Central Europe,Alps,G007527E46027N,RGI50-11.02752
981,CH,MONTAY GLACIER DE,5566,,,,,,,46.041599,7.53035,,,,,,,,Central Europe,Alps,G007530E46043N,RGI50-11.02720
982,CH,GRANDE DENT DE VEISIVI-SE,5567,,,,,,,46.047901,7.53424,,,,,,,,Central Europe,Alps,G007534E46048N,RGI50-11.02712
983,CH,BIEGNET,5568,,,,,,,46.056,7.52908,,,,,,,,Central Europe,Alps,G007529E46055N,
984,CH,ROSSES GLACIER DES-S (PART OF B72/04),5569,,,,,,,46.062199,7.58466,,,,,,,,Central Europe,Alps,G007584E46062N,RGI50-11.02679
985,CH,MONT MINE-S-I,5570,,,,,,,46.016399,7.55871,,,,,,,,Central Europe,Alps,G007558E46017N,RGI50-11.02777
986,CH,POINTE DES GENEVOIS-SE,5571,,,,,,,46.033501,7.52905,,,,,,,,Central Europe,Alps,G007530E46034N,
987,CH,TSARMINE GLACIER DE,5572,,,,,,,46.047901,7.52003,,,,,,,,Central Europe,Alps,G007520E46047N,
988,CH,TSALION-I,5573,,,,,,,46.026298,7.51612,,,,,,,,Central Europe,Alps,G007517E46026N,
989,CH,TSA GLACIER DE LA,5574,,,,,,,46.020901,7.51482,,,,,,,,Central Europe,Alps,G007516E46020N,
990,CH,DOUVES BLANCHES GLACIER DES,5575,,,,,,,46.014599,7.51481,,,,,,,,Central Europe,Alps,G007516E46017N,RGI50-11.02772
991,CH,BERTOL GLACIER DE,5576,,,,,,,46.009201,7.52255,,,,,,,,Central Europe,Alps,G007524E46011N,RGI50-11.02784
992,CH,DENTS DE BERTOL-W,5577,,,,,,,45.997501,7.53544,,,,,,,,Central Europe,Alps,G007536E45996N,RGI50-11.02810
993,CH,DENTS DE BERTOL-S,5578,,,,,,,45.990299,7.53414,,,,,,,,Central Europe,Alps,G007535E45990N,
994,CH,BOUQUETINS GLACIER DES (PART OF B73/32N),5579,,,,,,,45.9813,7.53799,,,,,,,,Central Europe,Alps,G007539E45981N,
995,CH,POINTE BARNES (TEIL B73/32N),5580,,,,,,,45.973202,7.53798,,,,,,,,Central Europe,Alps,G007539E45974N,
996,CH,AROLLA HAUT GLACIER D' (PART OF B73/32N),5581,,,,,,,45.973202,7.5225,,,,,,,,Central Europe,Alps,G007523E45969N,RGI50-11.02834
997,CH,MONT COLLON N-I,5582,,,,,,,45.976799,7.50573,,,,,,,,Central Europe,Alps,G007505E45977N,RGI50-11.02849
998,CH,PIECE GLACIER DE,5583,,,,,,,45.997601,7.46961,,,,,,,,Central Europe,Alps,G007475E45994N,RGI50-11.02787
999,CH,COL DES IGNES-N,5584,,,,,,,46.0425,7.43218,,,,,,,,Central Europe,Alps,G007431E46043N,
1000,CH,AIGUILLES ROUGES  INF. DES (PART OF B73/35N),5585,,,,,,,46.047901,7.43864,,,,,,,,Central Europe,Alps,G007436E46049N,
1001,CH,AIGUILLES ROUGES GLACIER SUPERIEUR DES,5586,,,,,,,46.0569,7.44122,,,,,,,,Central Europe,Alps,G007439E46057N,RGI50-11.02686
1002,CH,VOUASSON GLACIER DE,5587,,,,,,,46.072201,7.43476,,,,,,,,Central Europe,Alps,G007433E46070N,RGI50-11.02634
1003,CH,TSALION-II,5588,,,,,,,46.0317,7.52129,,,,,,,,Central Europe,Alps,G007521E46032N,
1004,CH,BOUQUETINS-I (PART OF B73/32N),5589,,,,,,,45.984901,7.538,,,,,,,,Central Europe,Alps,G007540E45985N,RGI50-11.02832
1005,CH,BOUQUETINS-II (PART OF B73/32N),5590,,,,,,,45.976799,7.53411,,,,,,,,Central Europe,Alps,G007534E45976N,
1006,CH,MONT COLLON-N-II,5591,,,,,,,45.982201,7.50832,,,,,,,,Central Europe,Alps,G007508E45983N,RGI50-11.02842
1007,CH,PIGNE D'AROLLA-E (PART OF B73/32N),5592,,,,,,,45.988602,7.46832,,,,,,,,Central Europe,Alps,G007471E45988N,RGI50-11.02825
1008,CH,PIGNE D'AROLLA-N,5593,,,,,,,45.993099,7.46187,,,,,,,,Central Europe,Alps,G007462E45993N,RGI50-11.02812
1009,CH,AIGUILLES ROUGES GLACIER SUP. DES I,5594,,,,,,,46.062302,7.44251,,,,,,,,Central Europe,Alps,G007438E46061N,RGI50-11.02674
1010,CH,AIGUILLES ROUGES (PTE. DE DARBONNEIRE),5595,,,,,,,46.066799,7.43605,,,,,,,,Central Europe,Alps,G007436E46069N,RGI50-11.02666
1011,CH,MONT DE L'ETOILE-I,5596,,,,,,,46.0713,7.44639,,,,,,,,Central Europe,Alps,G007445E46071N,
1012,CH,MERDERE GLACIER DE,5597,,,,,,,46.074902,7.427,,,,,,,,Central Europe,Alps,G007427E46073N,
1013,CH,TSAUDERYS GLACIER DES,5598,,,,,,,46.067699,7.42184,,,,,,,,Central Europe,Alps,G007422E46067N,RGI50-11.02668
1014,CH,DARBONNEIRE GLACIER DE-N,5599,,,,,,,46.060501,7.42959,,,,,,,,Central Europe,Alps,G007430E46061N,
1015,CH,DARBONNEIRE GLACIER DE-S,5600,,,,,,,46.051498,7.42572,,,,,,,,Central Europe,Alps,G007429E46052N,
1016,CH,TSENA REFIEN-W,5601,,,,,,,46.0102,7.43218,,,,,,,,Central Europe,Alps,G007435E46009N,
1017,CH,TSENA REFIEN-S,5602,,,,,,,46.002998,7.44122,,,,,,,,Central Europe,Alps,G007441E46002N,
1018,CH,LUETTE GLACIER DE LA,5603,,,,,,,46.010101,7.39733,,,,,,,,Central Europe,Alps,G007393E46008N,RGI50-11.02776
1019,CH,LE PLEURER (LUETTE),5604,,,,,,,46.013699,7.37408,,,,,,,,Central Europe,Alps,G007374E46014N,
1020,CH,SALE GLACIER DE LA,5605,,,,,,,46.028999,7.37794,,,,,,,,Central Europe,Alps,G007371E46029N,RGI50-11.02736
1021,CH,PANTALONS BLANCS GLACIER DES,5606,,,,,,,46.037102,7.37018,,,,,,,,Central Europe,Alps,G007369E46039N,RGI50-11.02722
1022,CH,ECOULAIES GLACIER DES,5607,,,,,,,46.0452,7.365,,,,,,,,Central Europe,Alps,G007365E46045N,RGI50-11.02702
1023,CH,MOURTI GLACIER DE VS,5608,,,,,,,46.058701,7.35982,,,,,,,,Central Europe,Alps,G007358E46058N,RGI50-11.02676
1024,CH,PRAFLEURI GLACIER DE,5609,,,,,,,46.0695,7.35851,,,,,,,,Central Europe,Alps,G007356E46066N,RGI50-11.02645
1025,CH,METAIL GLACIER DE,5610,,,,,,,46.105499,7.36234,,,,,,,,Central Europe,Alps,G007362E46105N,RGI50-11.02580
1026,CH,ORCHERA GLACIER D',5611,,,,,,,46.115398,7.35844,,,,,,,,Central Europe,Alps,G007359E46115N,RGI50-11.02568
1027,CH,MONT BLANC DE CHEILON,5612,,,,,,,45.992199,7.41412,,,,,,,,Central Europe,Alps,G007413E45991N,RGI50-11.02816
1028,CH,LE PERRON,5613,,,,,,,46.1082,7.35457,,,,,,,,Central Europe,Alps,G007355E46108N,
1029,CH,MONT CALME,5614,,,,,,,46.078499,7.35462,,,,,,,,Central Europe,Alps,G007356E46079N,RGI50-11.02636
1030,CH,TORTIN GLACIER DE (NO. 32),5615,,,,,,,46.084702,7.30678,,,,,,,,Central Europe,Alps,G007312E46081N,RGI50-11.02611
1031,CH,LOUETTES ECONDOUE GLACIER DES,5616,,,,,,,46.089199,7.29642,,,,,,,,Central Europe,Alps,G007295E46089N,
1032,CH,GENTIANES,5617,,,,,,,46.0793,7.30808,,,,,,,,Central Europe,Alps,G007308E46080N,
1033,CH,CHAUX GLACIER DE LA,5618,,,,,,,46.074799,7.30422,,,,,,,,Central Europe,Alps,G007305E46074N,RGI50-11.02648
1034,CH,LA RIONDE,5619,,,,,,,46.062302,7.33784,,,,,,,,Central Europe,Alps,G007338E46063N,RGI50-11.02672
1035,CH,ROSABLANCHE,5620,,,,,,,46.060501,7.35335,,,,,,,,Central Europe,Alps,G007352E46061N,
1036,CH,SEVEREU GLACIER DE,5621,,,,,,,46.0551,7.34949,,,,,,,,Central Europe,Alps,G007351E46054N,RGI50-11.02688
1037,CH,PARRAIN GLACIER DU,5622,,,,,,,46.049702,7.34949,,,,,,,,Central Europe,Alps,G007353E46047N,RGI50-11.02704
1038,CH,LE PARRAIN,5623,,,,,,,46.0452,7.34821,,,,,,,,Central Europe,Alps,G007349E46044N,
1039,CH,COL DU CRÊT,5624,,,,,,,46.0425,7.35467,,,,,,,,Central Europe,Alps,G007355E46043N,
1040,CH,CRET GLACIER DU,5625,,,,,,,46.033501,7.36373,,,,,,,,Central Europe,Alps,G007361E46033N,
1041,CH,LE PLEUREUR-W,5626,,,,,,,46.0173,7.36762,,,,,,,,Central Europe,Alps,G007367E46018N,
1042,CH,LE PLEUREUR-S,5627,,,,,,,46.010101,7.37022,,,,,,,,Central Europe,Alps,G007371E46010N,RGI50-11.02783
1043,CH,RUINETTE GLACIER DE LA,5628,,,,,,,45.972401,7.40381,,,,,,,,Central Europe,Alps,G007398E45976N,RGI50-11.02853
1044,CH,GRANDE LIRE GLACIER DE LA,5629,,,,,,,45.9463,7.40511,,,,,,,,Central Europe,Alps,G007404E45946N,RGI50-11.02926
1045,CH,PORTON N (PART OF B82/27),5630,,,,,,,45.960701,7.43735,,,,,,,,Central Europe,Alps,G007442E45969N,RGI50-11.02892
1046,CH,POINTES DU BRENAY-S (PART OF B82/27),5631,,,,,,,45.9706,7.45154,,,,,,,,Central Europe,Alps,G007448E45973N,RGI50-11.02868
1047,CH,POINTES DU BRENAY-N,5632,,,,,,,45.976898,7.44896,,,,,,,,Central Europe,Alps,G007450E45977N,RGI50-11.02854
1048,CH,LA SIGLA (TEIL B82/27),5633,,,,,,,45.9436,7.4683,,,,,,,,Central Europe,Alps,G007469E45944N,RGI50-11.02931
1049,CH,BECCA RAYETTE,5634,,,,,,,45.913898,7.41931,,,,,,,,Central Europe,Alps,G007419E45914N,RGI50-11.02998
1050,CH,EPICOUNE GLACIER D',5635,,,,,,,45.916599,7.41029,,,,,,,,Central Europe,Alps,G007412E45914N,RGI50-11.02976
1051,CH,TOURME DES BOUCS-N,5636,,,,,,,45.912102,7.39869,,,,,,,,Central Europe,Alps,G007399E45912N,
1052,CH,TOURME DES BOUCS-S,5637,,,,,,,45.9058,7.39612,,,,,,,,Central Europe,Alps,G007396E45905N,
1053,CH,CRETE SECHE GLACIER DE,5638,,,,,,,45.9076,7.38581,,,,,,,,Central Europe,Alps,G007373E45906N,
1054,CH,FENETRE GLACIER DE,5639,,,,,,,45.909401,7.36132,,,,,,,,Central Europe,Alps,G007363E45913N,RGI50-11.02982
1055,CH,AVRIL,5640,,,,,,,45.915699,7.34843,,,,,,,,Central Europe,Alps,G007349E45916N,RGI50-11.02991
1056,CH,BOUSSINE-S,5641,,,,,,,45.931801,7.33164,,,,,,,,Central Europe,Alps,G007335E45933N,RGI50-11.02952
1057,CH,BOUSSINE-N,5642,,,,,,,45.939899,7.31873,,,,,,,,Central Europe,Alps,G007319E45939N,RGI50-11.02928
1058,CH,MULETS DE LA TSESETTE,5643,,,,,,,45.944401,7.31356,,,,,,,,Central Europe,Alps,G007312E45945N,RGI50-11.02918
1059,CH,TSESETTE GLACIER DE LA,5644,,,,,,,45.948002,7.33032,,,,,,,,Central Europe,Alps,G007331E45947N,RGI50-11.02899
1060,CH,BOCHERESSE GLACIER DE,5645,,,,,,,45.984901,7.3225,,,,,,,,Central Europe,Alps,G007321E45985N,RGI50-11.02820
1061,CH,AVRIL-II,5646,,,,,,,45.9175,7.351,,,,,,,,Central Europe,Alps,G007351E45918N,
1062,CH,GRAND TAVE,5647,,,,,,,45.9921,7.31603,,,,,,,,Central Europe,Alps,G007316E45993N,
1063,CH,COMBIN DE CORBASSIERE-E (PART OF B83/03),5648,,,,,,,45.974998,7.28769,,,,,,,,Central Europe,Alps,G007285E45974N,RGI50-11.02838
1064,CH,PETIT COMBIN-E (PART OF B83/03),5649,,,,,,,45.979401,7.27477,,,,,,,,Central Europe,Alps,G007277E45982N,RGI50-11.02782
1065,CH,FOLLATS GLACIER DES,5650,,,,,,,45.985699,7.27476,,,,,,,,Central Europe,Alps,G007273E45985N,RGI50-11.02806
1066,CH,PETIT COMBIN GLACIER DU-I,5651,,,,,,,45.992901,7.27473,,,,,,,,Central Europe,Alps,G007275E45993N,RGI50-11.02804
1067,CH,PETIT COMBIN GLACIER DU-II,5652,,,,,,,45.9884,7.267,,,,,,,,Central Europe,Alps,G007267E45987N,RGI50-11.02801
1068,CH,PETIT COMBIN GLACIER DU-III,5653,,,,,,,45.9884,7.25926,,,,,,,,Central Europe,Alps,G007263E45986N,
1069,CH,PENDANT GLACIER,5654,,,,,,,45.983002,7.26186,,,,,,,,Central Europe,Alps,G007262E45983N,RGI50-11.02831
1070,CH,TROUYE GLACIER DE LA,5655,,,,,,,45.937199,7.27103,,,,,,,,Central Europe,Alps,G007270E45936N,
1071,CH,MEITIN GLACIER DU,5656,,,,,,,45.932701,7.27878,,,,,,,,Central Europe,Alps,G007277E45933N,
1072,CH,SONADON GLACIER DU,5657,,,,,,,45.925499,7.28912,,,,,,,,Central Europe,Alps,G007292E45931N,RGI50-11.02949
1073,CH,LES LUISETTES,5658,,,,,,,45.918301,7.2814,,,,,,,,Central Europe,Alps,G007281E45918N,
1074,CH,GRAND CARRE (PART OF B84/15),5659,,,,,,,45.911098,7.27885,,,,,,,,Central Europe,Alps,G007279E45911N,
1075,CH,PETIT VELAN,5660,,,,,,,45.909199,7.23633,,,,,,,,Central Europe,Alps,G007236E45909N,
1076,CH,PIEUDET GLACIER DE,5661,,,,,,,45.903801,7.23506,,,,,,,,Central Europe,Alps,G007236E45904N,
1077,CH,PROZ GLACIER DE,5662,,,,,,,45.895698,7.23251,,,,,,,,Central Europe,Alps,G007237E45894N,
1078,CH,MONT VELAN-W,5663,,,,,,,45.893902,7.2454,,,,,,,,Central Europe,Alps,G007246E45893N,RGI50-11.03032
1079,CH,ANGRONIETTES GLACIER DES,5664,,,,,,,45.863899,7.11031,,,,,,,,Central Europe,Alps,G007106E45862N,
1080,CH,LES ROSETTES,5665,,,,,,,45.930401,7.06351,,,,,,,,Central Europe,Alps,G007062E45929N,
1081,CH,TREUTSE BO GLACIER DE,5666,,,,,,,45.9538,7.07237,,,,,,,,Central Europe,Alps,G007070E45955N,RGI50-11.02886
1082,CH,PLANEREUSES GLACIER DES,5667,,,,,,,45.962799,7.06973,,,,,,,,Central Europe,Alps,G007070E45964N,RGI50-11.02867
1083,CH,CRETE SECHE-NE,5668,,,,,,,45.960098,7.08136,,,,,,,,Central Europe,Alps,G007082E45960N,RGI50-11.02878
1084,CH,EVOLE GLACIER DE L',5669,,,,,,,45.971802,7.07354,,,,,,,,Central Europe,Alps,G007075E45972N,RGI50-11.02852
1085,CH,SUZANNE  (PART OF B85/16),5670,,,,,,,45.978901,7.03866,,,,,,,,Central Europe,Alps,G007036E45979N,RGI50-11.02830
1086,CH,PLINES GLACIER DES  (PART OF B85/16),5671,,,,,,,45.981602,7.04638,,,,,,,,Central Europe,Alps,G007047E45986N,
1087,CH,RAVINES ROUSSES GLACIER DES,5672,,,,,,,45.9888,7.0502,,,,,,,,Central Europe,Alps,G007049E45990N,RGI50-11.02807
1088,CH,PORTALET-I,5673,,,,,,,45.993301,7.06436,,,,,,,,Central Europe,Alps,G007063E45992N,RGI50-11.02805
1089,CH,PORTALET-II,5674,,,,,,,45.992401,7.05792,,,,,,,,Central Europe,Alps,G007058E45992N,
1090,CH,ORNY GLACIER D' (NO. 108),5675,,,,,,,45.996899,7.05143,,,,,,,,Central Europe,Alps,G007045E45994N,RGI50-11.02793
1091,CH,GRANDE LUI,5676,,,,,,,45.954601,7.05431,,,,,,,,Central Europe,Alps,G007051E45956N,RGI50-11.02891
1092,CH,EVOLE-W,5677,,,,,,,45.970902,7.06968,,,,,,,,Central Europe,Alps,G007070E45970N,RGI50-11.02855
1093,CH,ARPETTE GLACIER D',5678,,,,,,,46.008598,7.04748,,,,,,,,Central Europe,Alps,G007048E46006N,
1094,CH,ROND GLACIER,5679,,,,,,,46.007702,7.06556,,,,,,,,Central Europe,Alps,G007065E46008N,
1095,CH,OTANES,5680,,,,,,,46.007599,7.0165,,,,,,,,Central Europe,Alps,G007015E46007N,RGI50-11.02773
1096,CH,GRANDS GLACIER DES,5681,,,,,,,46.005699,6.99973,,,,,,,,Central Europe,Alps,G006999E46003N,RGI50-11.02770
1097,CH,BERONS GLACIER DES,5682,,,,,,,46.0084,6.99068,,,,,,,,Central Europe,Alps,G006988E46007N,
1098,CH,PETOUDES,5683,,,,,,,46.005699,7.00877,,,,,,,,Central Europe,Alps,G007010E46002N,RGI50-11.02766
1099,CH,PTE. DE LA TERASSE-E,5684,,,,,,,46.0439,6.88962,,,,,,,,Central Europe,Alps,G006889E46043N,
1100,CH,FINIVE GLACIER DE LA,5685,,,,,,,46.0727,6.89967,,,,,,,,Central Europe,Alps,G006898E46080N,RGI50-11.02622
1101,CH,TENNEVERGE,5686,,,,,,,46.093399,6.89042,,,,,,,,Central Europe,Alps,G006888E46092N,RGI50-11.02584
